0: {(city,=,"Iasi");(wind,<=,80)}
1129: {(temp,!=,25);(city,=,"Constanta")}
1131: {(temp,<,15);(city,=,"Timisoara");(wind,!=,36)}
1497: {(temp,!=,17);(city,>,"Iasi");(wind,<=,25);(direction,>,"SE")}
1133: {(rain,>,5.2);(city,>,"Craiova");(stationid,<=,81)}
1499: {(city,=,"Craiova");(stationid,<,84);(wind,<,93)}
1136: {(rain,>,13.3);(temp,<=,19);(city,=,"Timisoara");(wind,>,91);(direction,!=,"SW")}
1137: {(rain,<=,31.3);(temp,<=,13);(city,=,"Iasi");(direction,>,"S")}
1501: {(city,=,"Bucharest");(wind,>,94)}
1139: {(temp,>=,28);(city,!=,"Iasi");(wind,<,72)}
1148: {(rain,!=,7.3);(temp,<=,4);(city,=,"Bucharest")}
1677: {(rain,>=,17.9);(city,=,"Constanta");(stationid,<=,3)}
1502: {(rain,<=,21.4);(temp,>=,4);(city,=,"Bucharest");(wind,<=,15)}
1155: {(date,<,11.07.2025);(city,<=,"Brasov");(stationid,<,14);(wind,<=,70)}
1156: {(rain,>=,40.1);(city,=,"Constanta");(wind,<=,66)}
1157: {(rain,<=,3.4);(temp,<=,27);(city,=,"Iasi")}
1503: {(rain,>,7.9);(temp,>=,-9);(city,=,"Brasov");(wind,<=,51)}
1164: {(date,>=,16.06.2024);(rain,!=,37.2);(city,=,"Craiova");(direction,!=,"S")}
1504: {(rain,<,24.2);(city,=,"Bucharest");(stationid,<,79);(wind,>=,97)}
1166: {(temp,<,7);(city,=,"Bucharest")}
1168: {(temp,>,-7);(city,=,"Bucharest");(wind,<,50)}
1507: {(city,=,"Brasov");(wind,!=,45);(direction,<=,"E")}
1170: {(date,!=,25.09.2023);(temp,>=,27);(city,<,"Iasi");(stationid,<,4);(wind,>=,13)}
1681: {(rain,<,13.6);(temp,!=,22);(city,=,"Timisoara")}
1171: {(wind,<,63);(direction,<,"SW")}
1509: {(temp,!=,8);(stationid,>=,34);(direction,<=,"NE")}
1172: {(rain,<=,26.8);(city,=,"Constanta");(stationid,>,3)}
1683: {(rain,!=,38.4);(city,>,"Craiova");(wind,<=,15);(direction,<=,"S")}
1684: {(rain,!=,14.0)}
1175: {(temp,>,16);(city,=,"Iasi");(stationid,>=,100);(wind,<,62)}
1510: {(date,>,06.10.2025);(temp,<=,28);(city,<,"Bucharest");(wind,<,55);(direction,<,"SW")}
1692: {(rain,<=,12.7);(city,=,"Craiova");(wind,<,3)}
1511: {(city,=,"Craiova");(stationid,<,19)}
1693: {(date,!=,14.11.2024);(rain,<=,44.3);(city,=,"Iasi");(direction,<=,"NE")}
1513: {(temp,>=,11);(city,=,"Cluj");(stationid,<,14);(wind,!=,17);(direction,>,"W")}
1698: {(date,>,10.02.2024);(rain,<=,48.7);(temp,>=,18);(city,=,"Bucharest");(stationid,<=,4)}
1178: {(rain,<=,0.9);(city,=,"Brasov")}
1179: {(rain,>,47.9);(city,=,"Iasi");(wind,>=,41)}
1701: {(temp,>=,6);(city,=,"Brasov");(wind,>=,48)}
1517: {(rain,<=,35.6);(city,=,"Cluj");(stationid,!=,40)}
1706: {(temp,>,12);(city,=,"Iasi")}
1708: {(temp,!=,18);(city,<=,"Bucharest");(stationid,>,66);(wind,>=,68);(direction,>,"N")}
1710: {(city,<=,"Brasov");(wind,>,33)}
1519: {(date,!=,31.12.2023);(rain,<,4.8);(city,=,"Cluj");(wind,<=,11)}
1712: {(temp,<=,30);(city,<,"Cluj");(stationid,!=,85);(wind,<=,62)}
1526: {(city,>=,"Constanta")}
1181: {(city,>,"Constanta");(stationid,<=,94)}
1714: {(temp,>=,-7);(city,<,"Craiova")}
1527: {(temp,<=,6);(city,=,"Brasov")}
1186: {(rain,>,21.6);(temp,<,7);(city,>,"Craiova");(wind,>=,31)}
1716: {(city,=,"Cluj");(wind,!=,44)}
1190: {(date,<=,16.03.2023);(rain,>,36.7);(city,>,"Craiova")}
1718: {(temp,>=,17);(city,=,"Brasov")}
1193: {(rain,!=,42.2);(city,=,"Brasov")}
1725: {(temp,>=,30);(city,!=,"Constanta");(stationid,<=,7)}
1195: {(rain,>=,33.2);(temp,<=,26);(city,=,"Iasi")}
1730: {(city,=,"Iasi");(wind,<,48)}
1196: {(temp,<=,3);(city,<=,"Bucharest");(stationid,>,10)}
1197: {(temp,<,0);(city,<=,"Craiova");(direction,>,"NE")}
1733: {(temp,<,6);(city,=,"Cluj");(wind,>,51)}
1735: {(temp,<=,22);(city,=,"Cluj")}
1200: {(date,!=,16.08.2025);(rain,>,0.5);(temp,>=,12);(city,=,"Brasov");(stationid,!=,3)}
1737: {(temp,>,1);(city,!=,"Timisoara");(stationid,<=,5)}
1204: {(city,=,"Iasi");(stationid,<,43);(direction,<=,"SE")}
1207: {(rain,>,13.3);(temp,<=,13);(city,=,"Craiova");(stationid,>,60);(wind,<=,47)}
1738: {(rain,>=,26.5);(temp,>=,5);(city,=,"Timisoara");(wind,!=,62)}
1528: {(temp,<=,10);(city,=,"Craiova");(stationid,<=,34);(wind,<,0);(direction,!=,"E")}
1744: {(city,<=,"Timisoara");(wind,>=,56);(direction,>=,"NW")}
1212: {(city,=,"Cluj");(wind,<=,34)}
1529: {(temp,<,-10);(wind,<,94)}
1745: {(city,=,"Constanta");(direction,<,"SE")}
1214: {(date,>,13.05.2023);(temp,>=,7);(city,=,"Timisoara")}
1215: {(city,<,"Bucharest");(stationid,<=,14);(wind,<,39)}
1216: {(date,>,13.03.2024);(temp,>=,26);(city,=,"Constanta")}
1225: {(temp,>=,20);(city,=,"Constanta")}
1227: {(rain,<=,35.9);(temp,<,10);(city,=,"Brasov");(stationid,!=,97);(direction,!=,"SE")}
1228: {(temp,>=,11);(city,!=,"Brasov");(wind,>=,70)}
1752: {(rain,!=,41.0);(temp,<=,13)}
1231: {(date,<,31.05.2024);(rain,<=,16.8);(temp,<=,17);(city,=,"Bucharest");(stationid,<=,80)}
1754: {(date,<,10.04.2023);(rain,>,49.4);(temp,<,14);(city,=,"Craiova");(wind,>=,2)}
1237: {(temp,>=,3);(city,=,"Bucharest");(stationid,<,62)}
1238: {(temp,!=,8);(city,=,"Craiova");(wind,<,85)}
1239: {(stationid,>=,5)}
1755: {(rain,>,16.9);(temp,>=,15);(city,=,"Cluj")}
1240: {(temp,<=,-7);(city,=,"Brasov")}
1757: {(temp,<=,26)}
1247: {(city,=,"Timisoara")}
1758: {(wind,>,95)}
1251: {(city,>,"Bucharest");(wind,!=,14)}
1252: {(date,>,14.02.2025);(rain,>,1.5);(city,>,"Timisoara");(wind,>=,0)}
1258: {(city,=,"Bucharest");(stationid,!=,41)}
1530: {(rain,<,40.5);(temp,<,25);(city,>,"Craiova");(stationid,>=,5)}
1261: {(rain,>,6.3);(temp,<=,30);(city,>=,"Timisoara");(direction,!=,"SE")}
1266: {(temp,>,25);(stationid,>=,22)}
1270: {(date,<=,28.12.2024);(rain,>,27.5);(city,=,"Craiova")}
1764: {(date,>,12.12.2025);(temp,!=,-9);(city,=,"Cluj");(stationid,>=,2);(direction,<=,"NE")}
1271: {(temp,>,-6);(city,<,"Craiova");(stationid,>=,17);(wind,!=,75)}
1768: {(date,<=,09.03.2025);(rain,>,26.1);(temp,!=,1);(city,=,"Bucharest")}
1279: {(city,=,"Timisoara");(wind,<=,8)}
1281: {(city,=,"Constanta");(direction,<,"NE")}
1773: {(date,>,07.03.2025);(rain,>=,44.6);(temp,>=,10);(city,>,"Cluj")}
1284: {(date,<=,04.11.2023)}
1777: {(city,=,"Timisoara");(stationid,!=,94);(wind,<=,3)}
1286: {(city,=,"Brasov");(wind,>,78)}
1783: {(temp,>=,5);(city,=,"Craiova")}
1289: {(city,<=,"Bucharest")}
1784: {(temp,>,30);(city,=,"Cluj");(stationid,>=,5)}
1291: {(city,=,"Iasi");(stationid,<=,90)}
1785: {(rain,!=,39.0);(city,=,"Cluj");(wind,>=,50)}
1531: {(rain,>,33.1);(temp,!=,5);(city,=,"Craiova");(stationid,>,45);(wind,!=,43)}
1292: {(temp,>=,22);(city,=,"Timisoara");(direction,<=,"NE")}
1786: {(date,!=,27.05.2023);(city,=,"Cluj");(wind,<,24);(direction,<=,"NE")}
1787: {(city,<,"Timisoara");(stationid,>=,51);(wind,>=,53)}
1296: {(temp,>,23);(city,=,"Bucharest");(stationid,<=,27);(wind,!=,82)}
1298: {(rain,<,2.6);(city,<,"Cluj")}
1306: {(city,=,"Constanta");(wind,<,81);(direction,>=,"NE")}
1789: {(temp,!=,-9);(city,=,"Timisoara");(wind,>=,56)}
1308: {(rain,!=,30.2);(temp,>=,-5);(city,<=,"Cluj")}
1792: {(temp,<=,3);(city,=,"Constanta");(direction,>=,"NW")}
1309: {(rain,<=,9.2);(temp,<,-2);(city,=,"Cluj");(stationid,>=,76)}
1793: {(rain,<=,28.9);(temp,<,7);(city,=,"Iasi");(wind,>=,100)}
1311: {(temp,<=,2);(city,=,"Timisoara")}
1312: {(city,=,"Bucharest");(stationid,>=,61)}
1316: {(city,=,"Constanta")}
1317: {(city,=,"Iasi");(wind,<=,90)}
1318: {(temp,<=,6);(city,=,"Craiova")}
1319: {(city,=,"Timisoara");(wind,!=,46)}
1320: {(rain,!=,42.1);(city,=,"Brasov");(stationid,>=,92)}
1794: {(rain,<=,46.2);(temp,>=,20);(city,=,"Bucharest");(wind,>=,29)}
1331: {(temp,>=,-2);(city,=,"Iasi");(wind,<=,55)}
1332: {(rain,>=,36.5);(temp,>=,9);(city,=,"Constanta")}
1341: {(rain,>=,4.7);(temp,<=,19);(city,=,"Brasov");(wind,>=,85)}
1343: {(temp,!=,-3);(city,<,"Bucharest");(stationid,>,82);(direction,>,"S")}
1344: {(rain,!=,12.9);(temp,>=,-6);(city,>=,"Cluj");(wind,<,25)}
1345: {(city,!=,"Timisoara")}
1347: {(temp,>=,16);(wind,!=,34)}
1538: {(rain,<=,18.3);(temp,!=,-3);(city,=,"Bucharest");(wind,>=,39)}
1797: {(rain,<,12.1);(temp,!=,-4);(city,=,"Iasi");(stationid,!=,12);(wind,<=,39)}
1352: {(date,>=,12.05.2023);(rain,<,8.8);(temp,<,7);(city,=,"Brasov");(wind,!=,27)}
1804: {(rain,>=,26.8);(city,=,"Cluj");(stationid,<=,15);(wind,>,79)}
1812: {(temp,<=,0);(city,<,"Iasi")}
1353: {(rain,<,23.5);(temp,>=,27);(city,!=,"Brasov");(stationid,<,56)}
1816: {(rain,!=,46.0);(temp,!=,-10);(city,=,"Constanta");(wind,>=,82)}
1355: {(temp,<,14);(city,=,"Timisoara");(stationid,!=,4)}
1817: {(rain,>,24.2);(city,!=,"Iasi");(wind,>,21);(direction,>=,"SE")}
1539: {(temp,<,1);(city,=,"Iasi");(stationid,>=,30)}
1360: {(rain,<=,15.5)}
1361: {(date,<=,02.10.2024);(rain,<=,12.7);(temp,<=,20);(city,!=,"Craiova");(wind,!=,71)}
1363: {(rain,!=,28.5);(city,<,"Constanta")}
1818: {(temp,<=,14);(city,>=,"Brasov");(wind,<=,12)}
1371: {(temp,!=,-10);(city,=,"Timisoara")}
1372: {(rain,!=,14.9);(temp,>=,13);(city,<,"Constanta");(stationid,<=,54);(wind,!=,75)}
1542: {(stationid,<=,81)}
1373: {(rain,<,14.1);(temp,>,18);(city,=,"Bucharest");(wind,>,75);(direction,!=,"S")}
1819: {(city,=,"Timisoara");(direction,>,"SW")}
1375: {(temp,!=,21);(city,>,"Bucharest");(stationid,>=,54)}
1545: {(rain,>=,22.0);(city,=,"Timisoara");(stationid,>,63);(wind,>=,24)}
1376: {(temp,>=,21);(city,=,"Constanta");(wind,<,41);(direction,<=,"S")}
1378: {(rain,>=,49.8);(temp,<,15);(city,>=,"Iasi");(wind,!=,75)}
1820: {(rain,!=,35.7);(temp,<,20);(city,=,"Bucharest");(stationid,>=,16);(wind,!=,38);(direction,<,"N")}
1548: {(temp,!=,-6);(city,<,"Cluj");(wind,!=,90)}
1380: {(rain,>=,47.0);(city,=,"Craiova");(wind,<=,5)}
1381: {(rain,>,22.8);(temp,<,29);(city,<,"Cluj");(stationid,>,91);(direction,!=,"NW")}
1550: {(temp,<,4);(city,=,"Bucharest");(wind,<=,69)}
1383: {(rain,<,20.1);(temp,<,-4);(city,=,"Timisoara")}
1551: {(temp,>=,22);(city,=,"Cluj");(wind,!=,28)}
1385: {(temp,<=,-1);(city,=,"Iasi");(wind,<,56)}
1556: {(rain,<=,41.9);(city,<,"Cluj");(wind,!=,2)}
1387: {(rain,<,14.2);(city,=,"Craiova");(wind,<,0)}
1559: {(temp,<,17);(city,=,"Cluj");(wind,!=,57)}
1388: {(city,!=,"Iasi");(stationid,>=,21)}
1393: {(temp,>,2);(city,=,"Timisoara");(stationid,>=,89)}
1394: {(rain,<=,2.3);(wind,>,77)}
1821: {(temp,>=,-5);(city,=,"Bucharest");(wind,<=,89)}
1396: {(wind,<=,28)}
1564: {(date,>,02.11.2025);(rain,>=,25.0);(temp,<,26);(city,=,"Bucharest");(wind,>=,4);(direction,<,"W")}
1827: {(stationid,>=,2);(wind,>,77)}
1398: {(temp,>=,-9);(city,=,"Craiova");(stationid,!=,96);(wind,<=,10);(direction,>=,"SE")}
1401: {(temp,<=,12);(city,=,"Craiova");(stationid,<=,1)}
1832: {(temp,<=,5);(city,=,"Brasov");(stationid,<=,86)}
1403: {(rain,<,19.9);(city,=,"Cluj");(wind,>,36)}
1568: {(rain,>,22.2);(city,<,"Brasov");(stationid,<,19);(wind,<=,55)}
1838: {(city,=,"Brasov");(stationid,<=,1);(wind,<=,100)}
1406: {(rain,>=,42.4);(temp,<,-6);(city,=,"Timisoara");(wind,>,12)}
1407: {(city,!=,"Brasov");(stationid,>,2);(wind,<,35)}
1840: {(temp,>,21);(wind,>=,17)}
1412: {(temp,<,27);(city,=,"Craiova");(wind,<,85)}
1413: {(city,=,"Bucharest");(stationid,<,80);(wind,<,30)}
1841: {(temp,!=,-7);(city,=,"Brasov");(direction,<,"NE")}
1843: {(stationid,!=,15)}
1414: {(rain,>,29.8);(city,=,"Iasi");(wind,>=,16)}
1847: {(rain,>,3.8);(temp,>=,3);(city,=,"Timisoara");(wind,>,84)}
1572: {(temp,<=,2);(city,=,"Constanta")}
1417: {(city,=,"Iasi")}
1852: {(city,<=,"Brasov");(wind,!=,27)}
1418: {(city,<,"Bucharest");(stationid,!=,12);(wind,>,4)}
1577: {(rain,>=,11.7);(city,>=,"Craiova");(wind,<,53)}
1419: {(city,=,"Craiova");(wind,>,86)}
1578: {(city,<=,"Cluj");(stationid,>=,6);(wind,<,80)}
1580: {(rain,<=,44.0);(city,>,"Craiova");(stationid,<,63)}
1420: {(rain,>,36.2);(city,=,"Bucharest");(stationid,!=,80);(wind,<=,16);(direction,>,"S")}
1853: {(date,>,13.04.2023);(temp,!=,17);(stationid,<,27)}
1421: {(temp,>,28);(city,=,"Constanta");(wind,!=,72)}
1583: {(rain,<,46.0);(city,<,"Craiova");(stationid,!=,61);(wind,>=,96)}
1854: {(temp,<,23);(city,=,"Craiova");(stationid,>=,21);(wind,!=,27)}
1422: {(date,<=,21.07.2025);(city,>,"Timisoara");(wind,>,18)}
1585: {(temp,>=,2);(city,=,"Timisoara");(wind,!=,36)}
1857: {(rain,>,3.8);(city,=,"Brasov");(wind,!=,22);(direction,>,"E")}
1586: {(rain,>=,48.9);(stationid,>,75);(wind,!=,36);(direction,>,"S")}
1424: {(city,=,"Iasi");(wind,>=,43)}
1864: {(temp,<,13);(city,<=,"Timisoara");(stationid,>,60);(wind,>=,5)}
1590: {(temp,!=,13)}
1432: {(direction,>,"SE")}
1866: {(rain,>=,23.7);(temp,<=,4);(city,=,"Timisoara");(stationid,<=,86);(wind,>=,82);(direction,>=,"W")}
1591: {(temp,<=,19);(city,=,"Timisoara");(stationid,>,27);(wind,!=,44);(direction,!=,"NW")}
1435: {(rain,>=,38.6);(temp,<=,-7);(city,=,"Constanta");(stationid,<,3);(wind,<,84)}
1871: {(rain,!=,33.9);(temp,<,13);(wind,<=,11)}
1593: {(temp,<,23);(city,=,"Constanta")}
1441: {(city,=,"Cluj");(direction,>=,"N")}
1594: {(temp,>,18);(city,<=,"Constanta")}
1442: {(temp,<,9);(city,=,"Brasov");(stationid,<,62);(wind,<=,57)}
1598: {(rain,<=,43.4);(city,=,"Constanta");(stationid,<=,64);(wind,!=,75)}
1872: {(temp,<,8);(direction,<,"W")}
1445: {(temp,>,20);(city,=,"Iasi");(wind,>=,82)}
1874: {(city,>=,"Bucharest");(stationid,>=,37);(wind,!=,23)}
1604: {(rain,<,46.2);(city,>=,"Bucharest");(stationid,>,67);(direction,!=,"SE")}
1448: {(rain,>=,29.6);(city,=,"Constanta");(wind,<,57);(direction,<,"SW")}
1876: {(temp,>,-3);(city,<=,"Constanta");(stationid,!=,81)}
1449: {(temp,<=,25);(city,=,"Bucharest");(stationid,>,30);(wind,>,9)}
1606: {(city,=,"Constanta");(stationid,<,59)}
1877: {(temp,!=,4);(city,=,"Bucharest")}
1608: {(temp,<=,15);(city,=,"Constanta")}
1610: {(city,=,"Craiova");(direction,>,"S")}
1452: {(temp,<,6);(city,<,"Constanta");(stationid,<,49);(wind,<,91);(direction,!=,"SW")}
1885: {(temp,<,4);(city,=,"Timisoara");(stationid,>=,31)}
1617: {(temp,>,-8);(city,=,"Cluj");(wind,>=,74)}
1454: {(rain,<=,7.9);(temp,!=,11);(city,=,"Bucharest")}
1626: {(temp,>,-4);(city,=,"Craiova")}
1459: {(rain,<=,11.7);(temp,!=,14);(city,!=,"Cluj")}
1888: {(rain,<=,37.5);(temp,>,12);(city,=,"Constanta");(wind,<,28)}
1462: {(temp,<=,14);(city,<=,"Cluj");(wind,>=,34)}
1627: {(rain,>=,40.6);(temp,>,20);(city,=,"Brasov")}
1889: {(rain,>,25.1);(temp,!=,13);(city,=,"Cluj");(wind,>,85)}
1464: {(temp,<=,-8);(city,=,"Craiova")}
1890: {(temp,>,23);(city,=,"Brasov");(stationid,!=,31);(wind,<=,52)}
1466: {(temp,>=,20);(city,=,"Cluj");(stationid,!=,45);(wind,!=,51)}
1467: {(city,=,"Iasi");(direction,>=,"SE")}
1478: {(temp,<=,-6);(city,=,"Craiova");(wind,<=,92);(direction,!=,"S")}
1892: {(date,<,04.10.2024);(temp,<,6);(city,>,"Craiova");(wind,!=,69)}
1483: {(city,=,"Craiova");(direction,>,"S")}
1894: {}
1485: {(date,>,20.07.2025);(rain,<=,19.5);(city,=,"Constanta");(stationid,<,48);(wind,>=,7)}
1486: {(temp,>,15);(city,>,"Constanta");(direction,>,"S")}
1896: {(rain,>=,21.3);(temp,<=,10);(city,=,"Timisoara")}
1631: {(date,>=,04.06.2024);(temp,>,24);(stationid,<,33);(wind,>,99)}
1494: {(city,>=,"Iasi")}
1632: {(rain,>=,25.3);(temp,!=,-10);(city,=,"Brasov")}
1899: {(rain,<,7.8);(temp,<=,30);(city,>,"Brasov");(direction,>=,"NE")}
1498: {(rain,>,22.9);(temp,!=,14);(city,=,"Iasi");(stationid,<,41);(wind,!=,27);(direction,<=,"NE")}
1500: {(city,>=,"Timisoara");(stationid,!=,25);(wind,>=,69)}
1508: {(rain,<=,32.7);(temp,>=,7);(city,!=,"Iasi");(stationid,>,39)}
1902: {(rain,<=,23.5);(city,=,"Constanta")}
1633: {(date,<=,20.01.2025);(city,<,"Iasi");(wind,>,55)}
1512: {(rain,<,20.2);(city,=,"Cluj");(stationid,!=,49)}
1515: {(temp,>=,17);(city,<,"Constanta");(stationid,<=,64);(wind,>,51)}
1904: {(date,<=,26.02.2023);(temp,>=,4)}
1637: {(rain,>=,45.9);(city,=,"Cluj");(stationid,!=,87);(wind,>=,18)}
1518: {(city,=,"Bucharest")}
1523: {(rain,>,47.6);(temp,<,4);(city,=,"Craiova");(wind,<=,65)}
1905: {(temp,>,4);(city,<=,"Brasov");(stationid,>=,38)}
1638: {(date,!=,27.12.2024);(temp,<,-5);(city,=,"Cluj");(direction,>,"SE")}
1532: {(city,=,"Craiova")}
1643: {(date,<,10.07.2024);(temp,>,8);(city,>,"Brasov")}
1649: {(temp,<=,21);(city,!=,"Iasi");(wind,!=,80)}
1651: {(date,>,30.10.2023);(rain,>,11.9);(city,=,"Brasov");(stationid,!=,30);(direction,<,"W")}
1533: {(rain,<=,10.7);(temp,>=,26);(city,<,"Bucharest");(wind,>=,3)}
1654: {(rain,>=,37.7);(city,!=,"Cluj");(wind,>,88)}
1536: {(temp,>=,25);(city,=,"Craiova")}
1657: {(temp,>=,2);(city,>,"Brasov");(stationid,>,37)}
1537: {(date,<=,13.08.2024);(rain,!=,40.1);(temp,>,22);(city,=,"Iasi");(stationid,>,67);(wind,<=,49)}
1659: {(temp,!=,6);(city,=,"Bucharest");(direction,>,"N")}
1543: {(city,=,"Brasov");(direction,>=,"S")}
1907: {(temp,>,8);(city,=,"Timisoara");(wind,<=,92)}
1660: {(temp,!=,-4);(city,=,"Craiova")}
1544: {(city,=,"Brasov");(stationid,<,10)}
1547: {(city,=,"Craiova");(wind,<,23)}
1908: {(rain,<,39.9);(temp,>,-3);(city,=,"Timisoara");(wind,>=,75)}
1666: {(city,<=,"Iasi");(direction,!=,"E")}
1553: {(date,>,31.07.2023);(temp,>=,16);(city,>=,"Constanta");(wind,!=,80);(direction,>=,"W")}
1671: {(rain,!=,22.6);(temp,<=,30);(city,<=,"Bucharest");(stationid,>=,84);(direction,<,"S")}
1554: {(rain,>=,42.1);(temp,>,3);(city,=,"Iasi");(wind,!=,82)}
1911: {(rain,!=,40.3);(temp,<,2);(city,<=,"Timisoara");(wind,<=,23)}
1555: {(rain,!=,30.6);(temp,!=,12);(city,>,"Cluj");(stationid,<,31)}
1912: {(direction,<=,"SE")}
1558: {(rain,>=,49.0);(temp,<,-6);(city,=,"Constanta");(wind,<,15)}
1672: {(date,<=,18.03.2023);(temp,>=,-9);(city,=,"Timisoara");(stationid,>,89);(wind,!=,35)}
1913: {(date,!=,23.11.2025);(rain,!=,37.2);(temp,!=,2);(city,=,"Brasov")}
1560: {(temp,<,22);(city,=,"Cluj")}
1675: {(rain,>=,41.2);(temp,>,18);(city,=,"Brasov");(wind,<=,39)}
1920: {(date,<=,19.02.2023);(temp,<,18);(city,!=,"Iasi");(stationid,>=,59);(wind,<=,66)}
1561: {(date,!=,30.09.2025);(rain,>=,19.5);(city,=,"Iasi")}
1926: {(rain,>=,14.5);(city,=,"Iasi");(wind,<,83)}
1562: {(temp,<,21);(city,=,"Brasov")}
1563: {(city,=,"Cluj");(stationid,>,24);(wind,<=,33)}
1927: {(rain,!=,35.5);(stationid,>=,80);(wind,>=,57)}
1566: {(temp,>,4);(city,>,"Timisoara");(wind,!=,33)}
1929: {(temp,<=,-5);(city,<,"Brasov");(stationid,>,30);(wind,>=,21)}
1567: {(rain,>,15.8);(temp,>=,16);(city,=,"Cluj");(wind,!=,16)}
1676: {(city,=,"Timisoara")}
1569: {(city,=,"Cluj");(direction,<,"NE")}
1678: {(temp,>,4);(city,=,"Iasi");(wind,>=,1)}
1936: {(temp,!=,9);(city,=,"Constanta")}
1570: {(date,<,10.01.2024);(temp,>=,-8);(city,>,"Cluj")}
1679: {(rain,<=,32.8);(city,=,"Timisoara");(wind,<,91)}
1939: {(temp,!=,14);(city,=,"Craiova");(wind,>,63)}
1680: {(rain,<,36.2);(temp,>=,5);(city,=,"Craiova");(wind,<,11)}
1682: {(city,<=,"Bucharest");(stationid,>=,37);(wind,>=,86)}
1940: {(temp,>=,19);(city,=,"Brasov");(stationid,>,24);(wind,>=,5)}
1571: {(city,<,"Bucharest");(wind,>,14)}
1685: {(temp,<=,-2);(city,=,"Brasov");(wind,!=,29)}
1576: {(city,<,"Brasov")}
1941: {(rain,>,29.1);(stationid,>,51)}
1686: {(city,=,"Bucharest")}
1579: {(temp,>,28);(city,=,"Iasi");(stationid,<,25);(wind,>,75)}
1582: {(city,=,"Brasov");(wind,<=,81)}
1945: {(rain,<=,10.5);(temp,<=,-3);(city,=,"Timisoara")}
1689: {(temp,<,6);(city,=,"Brasov");(stationid,>,8);(wind,<,94);(direction,<,"SE")}
1691: {(city,=,"Craiova")}
1587: {(city,=,"Brasov");(stationid,>,54)}
1949: {(city,<=,"Craiova");(stationid,>=,48);(direction,>,"SW")}
1588: {(rain,>=,14.6);(temp,>=,3);(city,=,"Brasov")}
1951: {(city,<=,"Brasov")}
1694: {(rain,!=,3.4);(temp,<=,0);(city,=,"Cluj");(stationid,<,75);(wind,<=,85);(direction,>,"E")}
1592: {(rain,<,36.2);(city,=,"Constanta");(wind,!=,43)}
1955: {(rain,>=,29.5);(temp,<,1)}
1695: {(date,>=,05.08.2025);(city,=,"Brasov");(stationid,!=,86)}
1595: {(date,>=,20.01.2025);(temp,>,-8);(city,!=,"Bucharest");(stationid,<,43);(wind,>=,84)}
1696: {(temp,!=,-6);(city,=,"Brasov");(wind,>,0)}
1963: {(temp,<,7);(city,=,"Craiova");(wind,>=,29)}
1599: {(temp,<=,18);(city,=,"Constanta");(stationid,>,23)}
1699: {(temp,>=,-3);(city,=,"Constanta");(direction,>,"N")}
1601: {(temp,!=,-1);(city,!=,"Cluj")}
1967: {(temp,<,-4);(city,=,"Brasov")}
1700: {(city,>=,"Timisoara");(wind,>=,4)}
1602: {(rain,<,44.5);(temp,>=,-2);(wind,>=,90)}
1973: {(city,=,"Timisoara")}
1703: {(temp,!=,2);(city,=,"Iasi");(wind,>=,2)}
1603: {(rain,>,26.6);(temp,<,-8);(city,!=,"Timisoara");(wind,!=,17)}
1974: {(rain,!=,42.2);(city,=,"Cluj")}
1704: {(temp,<=,6);(city,!=,"Craiova");(stationid,>=,50);(wind,<,93);(direction,<,"NW")}
1705: {(temp,<=,25);(city,=,"Cluj")}
1609: {(date,<=,17.03.2024);(rain,!=,0.9);(city,=,"Craiova");(wind,<,26)}
1707: {(temp,<,14);(city,=,"Cluj");(stationid,>,44)}
1709: {(temp,>,16);(city,>,"Brasov");(direction,>=,"W")}
1616: {(rain,>=,5.3);(temp,>=,1);(city,=,"Timisoara");(direction,<,"NW")}
1711: {(city,=,"Brasov")}
1980: {(rain,!=,26.3);(temp,>,-3);(city,>,"Brasov")}
1713: {(rain,>=,2.1);(temp,!=,-5);(city,=,"Bucharest")}
1618: {(temp,<,6);(direction,<,"NW")}
1715: {(rain,<=,6.0);(temp,>=,-7);(city,>,"Craiova")}
1625: {(city,=,"Timisoara");(stationid,>,56)}
1983: {(rain,>=,10.1);(temp,>,-10);(city,=,"Cluj");(wind,>=,98)}
1717: {(city,=,"Craiova");(wind,>=,79);(direction,>=,"N")}
1629: {(city,=,"Iasi");(wind,<=,4)}
1719: {(rain,<,23.9);(temp,>,-2);(city,=,"Constanta");(wind,>=,10)}
1985: {(temp,>,-7);(city,=,"Constanta");(wind,>,80)}
1990: {(temp,>,10);(city,=,"Iasi");(stationid,<=,34)}
1722: {(temp,>,25);(city,=,"Cluj");(direction,>,"SW")}
1991: {(date,>,27.10.2024);(temp,>,-3);(city,=,"Craiova");(stationid,>,4);(wind,>=,65);(direction,>=,"E")}
1639: {(city,=,"Timisoara");(wind,>=,11);(direction,>,"E")}
1724: {(rain,>=,27.1);(temp,!=,0);(city,>=,"Bucharest")}
1729: {(rain,>=,36.0);(temp,>=,22);(city,<=,"Brasov");(wind,>,59)}
1642: {(date,>=,05.04.2023);(temp,>=,19);(city,!=,"Cluj")}
1645: {(temp,>=,19);(city,=,"Brasov")}
1993: {(rain,<=,14.1);(temp,>=,22);(city,<=,"Craiova");(stationid,!=,67);(direction,<,"N")}
1736: {(temp,<=,16);(city,>=,"Brasov");(wind,>,5);(direction,>=,"S")}
1646: {(date,>,18.01.2023);(rain,!=,10.1);(temp,<=,21);(city,>=,"Craiova");(direction,>=,"W")}
